uniqueID,AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3
136,Left180_1,2.719069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Left180_2,0,-0.01563817,0.102594,-0.1989592,0.6565803,-0.06673581,0.2481053,-0.4279132,0.5362582,-0.1240223,0.3802229,-0.5761392,0.3724866,-0.1440031,0.4153982,-0.6754983,0.1199357
138,Left180_2,0.01697331,-0.0156234,0.1083713,-0.2076061,0.6538977,-0.06613282,0.2533779,-0.4297484,0.5347885,-0.1206982,0.3808752,-0.5779693,0.3696405,-0.1369299,0.4124705,-0.6774923,0.1081051
139,Left180_2,0.03393952,-0.01543263,0.1133543,-0.2144518,0.6516846,-0.06869469,0.2701688,-0.44252,0.5242696,-0.1172209,0.3812359,-0.5794947,0.3672442,-0.1297925,0.4093317,-0.6794801,0.09481232
140,Left180_2,0.0509527,-0.01599262,0.1248785,-0.2268754,0.6474644,-0.06487346,0.2786998,-0.4423279,0.5244317,-0.1100045,0.3809103,-0.578679,0.3685284,-0.1188199,0.4058218,-0.6814273,0.07962067
141,Left180_2,0.08493446,-0.0140124,0.1209198,-0.2135256,0.6519887,-0.0557035,0.2787033,-0.4309818,0.5337951,-0.09684077,0.3751413,-0.5714433,0.3796512,-0.1014466,0.3968045,-0.6816694,0.07752132
142,Left180_2,0.1019311,-0.015888,0.1240614,-0.217163,0.6507862,-0.05285006,0.2823712,-0.4311506,0.5336588,-0.0927595,0.3738803,-0.5755613,0.3733788,-0.09144841,0.3907992,-0.685053,0.03721397
143,Left180_2,0.1189671,-0.01794991,0.1287114,-0.2227645,0.6488902,-0.0490904,0.2850038,-0.4306494,0.5340633,-0.08910759,0.3743428,-0.5900006,0.350117,-0.08205871,0.3848469,-0.6856425,0.02401877
144,Left180_2,0.1359673,-0.01856387,0.1323504,-0.2270219,0.647413,-0.04818477,0.2954187,-0.4401431,0.5262666,-0.08296667,0.3703893,-0.5933828,0.3443536,-0.07273425,0.3784363,-0.6859781,0.01079394
145,Left180_2,0.1529323,-0.01634555,0.132782,-0.2262129,0.6476961,-0.04343192,0.2957594,-0.4374221,0.5285305,-0.07319057,0.3643741,-0.5940304,0.3432351,-0.06170862,0.3701299,-0.6860631,-9.109001E-05
146,Left180_2,0.1699546,-0.01450816,0.1424383,-0.2434039,0.6414337,-0.03818339,0.2943461,-0.433554,0.5317081,-0.06406035,0.3584575,-0.5951505,0.3412893,-0.0519775,0.3610623,-0.685987,-0.01021999
147,Left180_2,0.2038518,-0.009475649,0.1378772,-0.2346002,0.6447055,-0.02821738,0.2869241,-0.4204149,0.5421565,-0.04864218,0.3476535,-0.5927364,0.3454648,-0.03896771,0.3425861,-0.6853832,-0.03053473
148,Left180_2,0.2208927,-0.007808056,0.1410632,-0.2399354,0.6427391,-0.02442019,0.285284,-0.4188105,0.5433969,-0.0400819,0.3436034,-0.6084418,0.3169875,-0.03309146,0.3335248,-0.6850311,-0.03761706
149,Left180_2,0.2379102,-0.00601908,0.1432482,-0.240769,0.6424273,-0.02016304,0.2826554,-0.4161999,0.5453991,-0.03213497,0.3365878,-0.6116881,0.310677,-0.02693778,0.3234587,-0.6847135,-0.04301181
150,Left180_2,0.2549364,-0.003830581,0.1429334,-0.2350792,0.6445311,-0.01610963,0.2864118,-0.4277055,0.5364239,-0.02359721,0.3265499,-0.6130156,0.3080493,-0.01965252,0.3108853,-0.6846616,-0.04382873
151,Left180_2,0.2719038,-0.001779823,0.1430695,-0.2303486,0.6462368,-0.01146142,0.281414,-0.4245737,0.538906,-0.01611177,0.3168931,-0.6157948,0.3024554,-0.01376046,0.2987931,-0.6845756,-0.04515502
152,Left180_2,0.3058709,0.003360763,0.1476178,-0.2285354,0.6468803,-0.002754448,0.2686687,-0.4121875,0.5484377,-0.004136488,0.2991412,-0.6167594,0.3004835,-0.004242482,0.279098,-0.6852244,-0.03391436
153,Left180_2,0.3228762,0.00805797,0.1518201,-0.2303688,0.6462296,0.00162946,0.2633659,-0.4127272,0.5480317,0.002772838,0.289395,-0.6236861,0.2858293,-0.002104591,0.2658784,-0.6841531,-0.05115474
154,Left180_2,0.3398468,0.01352222,0.1521938,-0.228273,0.646973,0.006904479,0.2568302,-0.4121023,0.5485018,0.01275669,0.2769399,-0.6380486,0.2521438,0.001569908,0.2533511,-0.6842415,-0.04996262
155,Left180_2,0.3568169,0.02017305,0.149132,-0.2223877,0.6490194,0.0140051,0.2487745,-0.4129458,0.5478671,0.02253193,0.2630735,-0.6406935,0.2453453,0.005736658,0.2388318,-0.6845199,-0.04598985
156,Left180_2,0.373825,0.02511063,0.1460835,-0.21675,0.650924,0.01885399,0.2437754,-0.4303566,0.5342994,0.03031247,0.2501477,-0.643761,0.2371796,0.007319589,0.2250212,-0.6846302,-0.04432049
157,Left180_2,0.3908236,0.02850564,0.1532651,-0.224964,0.6481309,0.02256388,0.2356973,-0.4327457,0.5323661,0.03543358,0.239032,-0.6477261,0.2261268,0.006257751,0.2125944,-0.6845942,-0.04486812
158,Left180_2,0.4248176,0.03158623,0.1431079,-0.2048766,0.654758,0.03000689,0.2178813,-0.4199597,0.5425093,0.04253229,0.2176957,-0.6449884,0.2338217,0.00668966,0.1920691,-0.685596,-0.02531521
159,Left180_2,0.4417695,0.03299111,0.1398263,-0.1984153,0.6567449,0.03347733,0.2089613,-0.420348,0.5422084,0.04228634,0.2024535,-0.6545081,0.2056737,-0.002690113,0.1795594,-0.6850211,-0.0377982
160,Left180_2,0.4587559,0.03433349,0.134847,-0.1901771,0.6591777,0.03780906,0.1988248,-0.4230098,0.5401344,0.0436224,0.1891502,-0.6549281,0.2043329,-0.006554612,0.1684356,-0.6851714,-0.03496725
161,Left180_2,0.4757564,0.03499534,0.1295798,-0.1859456,0.6603838,0.0422128,0.1895327,-0.4463322,0.5210279,0.0436554,0.1760898,-0.6562582,0.2000192,-0.0114988,0.1575263,-0.6851556,-0.0352736
162,Left180_2,0.4927542,0.03510195,0.1244249,-0.1846939,0.6607349,0.04394878,0.1789571,-0.4531936,0.5150709,0.04268447,0.163206,-0.6582324,0.1934235,-0.01733146,0.146865,-0.6849908,-0.03834414
163,Left180_2,0.5098823,0.03695515,0.1282272,-0.2051105,0.6546848,0.04446872,0.1683605,-0.4603908,0.508648,0.04099972,0.1507064,-0.6599967,0.1873154,-0.02361476,0.1359293,-0.6847989,-0.04162693
164,Left180_2,0.5437835,0.03412298,0.111108,-0.1923353,0.6585512,0.04307276,0.1457533,-0.4580839,0.5107267,0.03662851,0.1265037,-0.6573868,0.1962786,-0.04037631,0.1134043,-0.6842823,-0.04940022
165,Left180_2,0.5608314,0.03117603,0.1029827,-0.1901676,0.6591803,0.04072272,0.1319541,-0.4695539,0.5002016,0.02872642,0.1108484,-0.6616076,0.1815428,-0.05234757,0.1010397,-0.6840231,-0.05286734
166,Left180_2,0.5778734,0.02829492,0.09669538,-0.1914072,0.6588215,0.03860002,0.120625,-0.481678,0.4885376,0.02238668,0.0993705,-0.6618791,0.180551,-0.06336128,0.09272968,-0.6840127,-0.0529997
167,Left180_2,0.5948222,0.02559787,0.09180756,-0.1941252,0.6580258,0.03811668,0.1085982,-0.5094863,0.4594629,0.01541935,0.08953604,-0.6624672,0.1783809,-0.07410007,0.08635463,-0.6840104,-0.05303075
168,Left180_2,0.6118472,0.02411758,0.08788203,-0.2014154,0.6558311,0.03700859,0.09841715,-0.5186591,0.4490827,0.008059176,0.08051538,-0.6635668,0.1742468,-0.08295735,0.08056787,-0.6839675,-0.05358115
169,Left180_2,0.6458014,0.02146112,0.07749406,-0.2150359,0.6514922,0.03442845,0.07943105,-0.5192765,0.4483685,-0.001563357,0.06334426,-0.6614558,0.182095,-0.09291787,0.0684427,-0.6848715,-0.04041941
170,Left180_2,0.662751,0.0201114,0.07029773,-0.2204943,0.6496652,0.0333373,0.06894661,-0.5285885,0.4373518,-0.009139472,0.05416184,-0.6618721,0.180577,-0.1056717,0.06204754,-0.6831409,-0.06325297
171,Left180_2,0.6797002,0.01964492,0.06455567,-0.2270937,0.6473878,0.03147041,0.06042312,-0.5381076,0.4255853,-0.02266525,0.0483545,-0.6666791,0.161931,-0.1123054,0.05752326,-0.6828995,-0.06581017
172,Left180_2,0.6966503,0.01921545,0.05946299,-0.2345207,0.6447345,0.025614,0.05057434,-0.5603309,0.3958685,-0.02997498,0.0436066,-0.6680139,0.1563329,-0.1188799,0.05378083,-0.6826467,-0.06838223
173,Left180_2,0.7135999,0.01987897,0.05446132,-0.24491,0.64086,0.02258071,0.04350263,-0.5655432,0.388386,-0.03717949,0.03950192,-0.6690706,0.1517463,-0.1256074,0.05122375,-0.6825612,-0.06923047
174,Left180_2,0.7305491,0.02187266,0.04983333,-0.27666,0.6278071,0.01936763,0.03654727,-0.5704193,0.3811881,-0.04445659,0.03572714,-0.6700249,0.1474767,-0.132406,0.04911842,-0.682506,-0.0697714
175,Left180_2,0.7646003,0.01869108,0.03587725,-0.2660315,0.6323842,0.01248712,0.02134427,-0.5626519,0.3925627,-0.05549696,0.02545835,-0.6659237,0.1650095,-0.1424195,0.04393135,-0.6841604,-0.0510613
176,Left180_2,0.7815658,0.0178719,0.03069746,-0.2739502,0.6289943,0.008949304,0.01507418,-0.5656821,0.3881837,-0.07086802,0.02308981,-0.6706911,0.1444169,-0.1544409,0.04406456,-0.6830102,-0.06465131
177,Left180_2,0.7986074,0.01700212,0.0256583,-0.2836356,0.6246867,0.005076405,0.009231179,-0.5681431,0.3845726,-0.08078936,0.02128483,-0.6718745,0.1388063,-0.1607273,0.04340213,-0.6831947,-0.06267034
178,Left180_2,0.8155823,0.01627692,0.02081721,-0.29888,0.6175381,-0.001471341,0.004253405,-0.5772801,0.3707155,-0.08912324,0.02176332,-0.6716391,0.1399399,-0.1661952,0.04328367,-0.6834871,-0.05939755
179,Left180_2,0.8326021,0.01549521,0.0158243,-0.3126499,0.6106821,-0.006354745,0.0004228737,-0.5770568,0.3710633,-0.09716652,0.02298,-0.6710624,0.1426808,-0.1718086,0.04331195,-0.6837513,-0.05627376
180,Left180_2,0.8496414,0.0149074,0.008107943,-0.341609,0.5949671,-0.01258747,-0.002963067,-0.5743163,0.375291,-0.1045039,0.02444339,-0.6695583,0.1495802,-0.1788775,0.0429419,-0.6841335,-0.051421
181,Left180_2,0.8835655,0.01263062,-0.0007013446,-0.3292467,0.6018964,-0.02074704,-0.007370227,-0.560985,0.3949414,-0.1114524,0.0272551,-0.6630296,0.1762798,-0.1895222,0.04545181,-0.6850728,-0.03685248
182,Left180_2,0.9005736,0.01209588,-0.00481109,-0.3349751,0.598727,-0.02722564,-0.007641823,-0.5595276,0.3970028,-0.1217614,0.03261304,-0.6672269,0.1596579,-0.1931295,0.04799242,-0.6855079,-0.02759806
183,Left180_2,0.9175994,0.01072809,-0.007062084,-0.343314,0.5939848,-0.0342387,-0.006138051,-0.5576362,0.3996556,-0.1268397,0.03704091,-0.6661864,0.1639463,-0.1970016,0.05092294,-0.6857935,-0.01922835
184,Left180_2,0.9345569,0.008270437,-0.009185906,-0.3501171,0.5900005,-0.04659822,-0.001077239,-0.5645438,0.389837,-0.1317188,0.04186601,-0.6648994,0.16909,-0.2011949,0.05400286,-0.6859677,-0.01142889
185,Left180_2,0.9515278,0.0004935277,-0.01091013,-0.3715035,0.5767734,-0.05366452,0.003428263,-0.5609924,0.3949304,-0.1370564,0.0489113,-0.6623026,0.1789909,-0.2069002,0.0584969,-0.6860584,-0.002531685
186,Left180_2,0.9855763,-0.005708487,-0.01085624,-0.3498718,0.5901461,-0.0616135,0.01063601,-0.5432867,0.4189534,-0.1414666,0.06155981,-0.652688,0.2113787,-0.2113316,0.07109612,-0.6853875,0.03044307
187,Left180_2,1.002528,-0.009352243,-0.01057914,-0.3484148,0.5910074,-0.06720608,0.01638637,-0.539595,0.423698,-0.1453818,0.06989703,-0.6504302,0.2182276,-0.2192227,0.07569877,-0.6854423,0.02917816
188,Left180_2,1.019476,-0.01222555,-0.01055829,-0.3465822,0.5920838,-0.07224048,0.02164373,-0.535645,0.4286802,-0.1526417,0.08106098,-0.652011,0.2134577,-0.2217747,0.08171992,-0.6848277,0.04115294
189,Left180_2,1.036425,-0.01520954,-0.01008998,-0.3423298,0.5945528,-0.0837215,0.03163731,-0.5423856,0.4201198,-0.1544937,0.08963421,-0.6479844,0.225386,-0.2244502,0.08858762,-0.6838567,0.05498087
190,Left180_2,1.053374,-0.01806489,-0.00868327,-0.3306046,0.6011516,-0.08901492,0.04115964,-0.5348976,0.4296127,-0.1544591,0.09971558,-0.6410957,0.2442929,-0.226661,0.09848171,-0.6817967,0.07639296
191,Left180_2,1.070323,-0.02341048,-0.005363558,-0.3315373,0.6006376,-0.09219044,0.05172211,-0.5242882,0.442498,-0.1541973,0.1098248,-0.6342693,0.2615057,-0.2278528,0.107507,-0.6792523,0.09643154
192,Left180_2,1.104312,-0.02604928,0.001734486,-0.2979402,0.617992,-0.09167123,0.06843803,-0.4974701,0.4724468,-0.1507092,0.1266993,-0.6188975,0.2960549,-0.2232113,0.1248403,-0.6720456,0.1379758
193,Left180_2,1.121248,-0.02864478,0.007015446,-0.287742,0.6228059,-0.09202117,0.07900968,-0.488218,0.4820018,-0.1552033,0.1375056,-0.6187133,0.29644,-0.2279444,0.127651,-0.6710496,0.1427409
194,Left180_2,1.138198,-0.03152609,0.01288863,-0.2782719,0.6270944,-0.09154265,0.08920626,-0.4781829,0.491959,-0.1533184,0.1462843,-0.6117175,0.3106192,-0.2274116,0.1343952,-0.6674793,0.1585997
195,Left180_2,1.155275,-0.03457661,0.01883163,-0.2680036,0.6315508,-0.09393099,0.1027037,-0.4842233,0.4860145,-0.1508333,0.1541531,-0.6033735,0.3265314,-0.226231,0.1414912,-0.6629342,0.1766369
196,Left180_2,1.172243,-0.0363081,0.02496275,-0.2574621,0.6359215,-0.09146284,0.1109704,-0.4752405,0.4948022,-0.147889,0.1612371,-0.595751,0.3402399,-0.2254556,0.1479311,-0.6587029,0.1918155
197,Left180_2,1.206192,-0.0353246,0.03604438,-0.2414211,0.6421826,-0.08075628,0.1198632,-0.4497473,0.518083,-0.1367721,0.1706543,-0.5781405,0.3693727,-0.2167858,0.1597184,-0.6478486,0.2257757
198,Left180_2,1.223206,-0.03471898,0.04173034,-0.2374477,0.6436624,-0.07752579,0.1265271,-0.4434723,0.5234645,-0.1350821,0.1753564,-0.5740399,0.3757142,-0.2226009,0.1630366,-0.6472265,0.2275538
199,Left180_2,1.240263,-0.03383704,0.04734599,-0.2334959,0.6451063,-0.07387578,0.1331752,-0.4372224,0.5286957,-0.1369765,0.1809059,-0.5756545,0.373235,-0.222594,0.168405,-0.6433163,0.2383837
200,Left180_2,1.257213,-0.03259857,0.05297427,-0.2299099,0.6463932,-0.07011293,0.1399657,-0.4333502,0.5318743,-0.1342277,0.1854967,-0.5702283,0.3814738,-0.223219,0.1741244,-0.6397207,0.2478713
201,Left180_2,1.274162,-0.03185725,0.05812494,-0.2270156,0.6474152,-0.06854481,0.1511239,-0.4397635,0.5265841,-0.1320932,0.1899218,-0.5652065,0.3888761,0,0,0,0
202,Left180_2,1.291266,-0.03458253,0.07003846,-0.2431045,0.6415474,-0.06464358,0.15646,-0.4348633,0.5306379,-0.1311376,0.1944212,-0.5606005,0.3954868,0,0,0,0
203,Left180_2,1.325204,-0.03091251,0.07558849,-0.2319858,0.6456507,-0.05616732,0.1596952,-0.419303,0.543017,-0.1244418,0.1976123,-0.5480745,0.4126702,0,0,0,0
204,Left180_2,1.342238,-0.02897301,0.08097766,-0.2311429,0.6459531,-0.05341262,0.1623624,-0.4171456,0.5446762,-0.1241379,0.1965139,-0.545446,0.4161387,0,0,0,0
205,Left180_2,1.359194,-0.02634765,0.08561338,-0.2290541,0.6466969,-0.05253628,0.1643155,-0.417281,0.5445726,-0.1303278,0.1931009,-0.5493097,0.4110249,0,0,0,0
206,Left180_2,1.376191,-0.02306567,0.08804539,-0.2255388,0.6479313,-0.05396574,0.168413,-0.4245051,0.5389606,-0.1297648,0.1905153,-0.545779,0.415702,0,0,0,0
207,Left180_2,1.39318,-0.01933182,0.0894311,-0.2207484,0.6495789,-0.05063011,0.1674988,-0.4191895,0.5431047,-0.1285105,0.1877813,-0.5412583,0.4215706,0,0,0,0
208,Left180_2,1.410169,-0.01780034,0.09520403,-0.2408305,0.6424043,-0.04843551,0.1655347,-0.4151275,0.5462159,-0.1291765,0.1849633,-0.5385773,0.424991,0,0,0,0
209,Left180_2,1.444202,-0.01224802,0.08927153,-0.2251351,0.6480718,-0.04252146,0.1585115,-0.3991874,0.5579713,-0.1263349,0.1796188,-0.5269634,0.4393089,0,0,0,0
210,Left180_2,1.46119,-0.01035217,0.08888435,-0.2221376,0.6491051,-0.04318023,0.1570006,-0.3969979,0.5595313,-0.1342859,0.1788353,-0.528469,0.4374964,0,0,0,0
211,Left180_2,1.478173,-0.008127335,0.08883041,-0.2184875,0.6503427,-0.04354949,0.155481,-0.3944333,0.5613422,-0.136287,0.1780738,-0.5237794,0.4430999,0,0,0,0
212,Left180_2,1.495124,-0.005827456,0.08877195,-0.2148524,0.6515529,-0.04723253,0.1561926,-0.4003657,0.5571265,-0.1389991,0.1780246,-0.5196651,0.4479186,0,0,0,0
213,Left180_2,1.512164,-0.002975583,0.08881392,-0.2141142,0.6517957,-0.0465305,0.1542872,-0.3957781,0.5603946,0,0,0,0,0,0,0,0
214,Left180_2,1.546168,0.002912624,0.08611552,-0.2069769,0.6540973,-0.04115343,0.146131,-0.375302,0.5743094,0,0,0,0,0,0,0,0
215,Left180_2,1.563142,0.005486586,0.08275952,-0.1996003,0.6563858,-0.04150212,0.1432125,-0.3673803,0.5794086,0,0,0,0,0,0,0,0
216,Left180_2,1.580092,0.005347099,0.07984118,-0.1975632,0.6570018,-0.04486902,0.139653,-0.3644122,0.5812798,0,0,0,0,0,0,0,0
217,Left180_2,1.597136,0.004364036,0.07723844,-0.1972434,0.6570979,-0.04968529,0.1342214,-0.3627465,0.5823209,0,0,0,0,0,0,0,0
218,Left180_2,1.614161,0.001838023,0.07661757,-0.1993434,0.6564639,-0.06088021,0.1308996,-0.3698763,0.5778184,0,0,0,0,0,0,0,0
219,Left180_2,1.631111,-0.002473774,0.08012424,-0.2116405,0.6526034,-0.0659318,0.1271039,-0.3680899,0.5789582,0,0,0,0,0,0,0,0
220,Left180_2,1.665007,-0.001651416,0.07298766,-0.186369,0.6602644,-0.06634661,0.1208548,-0.3449595,0.5930306,0,0,0,0,0,0,0,0
221,Left180_2,1.682138,-0.003286476,0.0714465,-0.1825532,0.6613297,-0.07103526,0.1194744,-0.3421976,0.5946289,0,0,0,0,0,0,0,0
222,Left180_2,1.699101,-0.005360965,0.07032426,-0.1801428,0.6619903,-0.07659622,0.1192706,-0.3412184,0.5951912,0,0,0,0,0,0,0,0
223,Left180_2,1.716118,-0.008968332,0.06992578,-0.1814337,0.6616377,-0.0870921,0.1216334,-0.3467409,0.591991,0,0,0,0,0,0,0,0
224,Left180_2,1.733102,-0.01245329,0.06940439,-0.1822084,0.6614249,-0.09215389,0.1219258,-0.343834,0.593684,0,0,0,0,0,0,0,0
225,Left180_2,1.750085,-0.01798739,0.0718512,-0.1903674,0.6591228,-0.09712008,0.1231908,-0.3393798,0.5962418,0,0,0,0,0,0,0,0
226,Left180_2,1.784053,-0.02088345,0.06590669,-0.173963,0.663641,0,0,0,0,0,0,0,0,0,0,0,0
227,Left180_2,1.801133,-0.02397063,0.06572981,-0.1727319,0.6639627,0,0,0,0,0,0,0,0,0,0,0,0
228,Left180_2,1.818121,-0.02686261,0.0670301,-0.1713879,0.6643109,0,0,0,0,0,0,0,0,0,0,0,0
229,Left180_2,1.835102,-0.030218,0.06721144,-0.1697581,0.6647292,0,0,0,0,0,0,0,0,0,0,0,0
230,Left180_2,1.852054,-0.0329636,0.0646019,-0.1655381,0.6657928,0,0,0,0,0,0,0,0,0,0,0,0
231,Left180_2,1.88614,-0.0403178,0.06134216,-0.1612246,0.6668503,0,0,0,0,0,0,0,0,0,0,0,0
232,Left180_2,1.903089,-0.04414692,0.06068109,-0.1607924,0.6669548,0,0,0,0,0,0,0,0,0,0,0,0
233,Left180_2,1.920038,-0.04702127,0.06028374,-0.160176,0.6671027,0,0,0,0,0,0,0,0,0,0,0,0
234,Left180_2,1.937021,-0.05002213,0.06075701,-0.1601058,0.6671196,0,0,0,0,0,0,0,0,0,0,0,0
235,Left180_2,1.954031,-0.0522946,0.06153908,-0.1585386,0.6674939,0,0,0,0,0,0,0,0,0,0,0,0
236,Left180_2,1.971003,-0.05823674,0.06648149,-0.1640478,0.6661615,0,0,0,0,0,0,0,0,0,0,0,0
237,Left180_2,2.004951,-0.05706712,0.06503825,-0.1499592,0.6694734,0,0,0,0,0,0,0,0,0,0,0,0
238,Left180_2,2.022005,-0.05893432,0.06764258,-0.1496851,0.669535,0,0,0,0,0,0,0,0,0,0,0,0
239,Left180_2,2.039002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Left180_2,2.055991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Left180_2,2.07296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Left180_2,2.089964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Left180_2,2.123864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Left180_2,2.140998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Left180_2,2.157961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Left180_2,2.174956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Left180_2,2.191926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Left180_2,2.225866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Left180_2,2.242897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Left180_2,2.259895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Left180_3,0,0.03644575,0.1415506,-0.09095758,0.6800068,0.04693969,0.2881301,-0.2191073,0.6501342,0.04875968,0.4168365,-0.397608,0.5590979,0.02354778,0.4659431,-0.6208338,0.2919726
252,Left180_3,0.03810459,0.0414368,0.1264407,-0.08763167,0.6804434,0.05395491,0.2789857,-0.2190703,0.6501467,0.05243391,0.3980723,-0.4036457,0.5547546,0.02834949,0.4429487,-0.6291778,0.2735283
253,Left180_3,0.05505501,0.04472657,0.1261231,-0.09135525,0.6799535,0.05584425,0.2811178,-0.2244131,0.6483219,0.05180194,0.3942868,-0.4164974,0.5451719,0.0262593,0.4338711,-0.6473617,0.2271682
254,Left180_3,0.07200858,0.04717575,0.1268883,-0.09705292,0.6791636,0.05726285,0.2825752,-0.2294575,0.6465538,0.04882833,0.3953242,-0.4545064,0.5139129,0.02508002,0.4242877,-0.6542605,0.2064602
255,Left180_3,0.08895702,0.04886376,0.1283519,-0.1040145,0.6781324,0.05651765,0.2915202,-0.2454306,0.6406609,0.04729621,0.39077,-0.4678627,0.5017838,0.02323039,0.414202,-0.6606876,0.1848634
256,Left180_3,0.1059307,0.04955547,0.1260933,-0.1090308,0.677344,0.05606254,0.2915914,-0.2549086,0.6369491,0.04601353,0.3850491,-0.4806125,0.4895856,0.02142252,0.4028639,-0.6669931,0.1606321
257,Left180_3,0.1229329,0.04903786,0.1282286,-0.1221723,0.6750973,0.05600362,0.2898625,-0.263453,0.6334627,0.04514429,0.3770304,-0.4929256,0.4771864,0.01986879,0.3894684,-0.6727384,0.1345567
258,Left180_3,0.1568684,0.04379066,0.1190177,-0.1215821,0.6752039,0.05550242,0.2810846,-0.2626845,0.6337819,0.04342206,0.362888,-0.5031831,0.4663575,0.01724462,0.3701258,-0.6759196,0.1175383
259,Left180_3,0.1738745,0.03983607,0.1223706,-0.1270379,0.6741987,0.05528193,0.2826211,-0.2668962,0.6320198,0.03947711,0.3615395,-0.5387331,0.4247931,0.01013013,0.358505,-0.6820334,0.0742485
260,Left180_3,0.1908794,0.03573676,0.126807,-0.1322111,0.6732033,0.05521926,0.2818043,-0.2732682,0.6292909,0.03775662,0.356574,-0.550269,0.4097396,0.005858796,0.3489938,-0.6836514,0.05747398
261,Left180_3,0.2078835,0.03290679,0.1283104,-0.1306476,0.6735085,0.05535692,0.2849224,-0.2966122,0.6186305,0.03611898,0.3496053,-0.5606794,0.3953747,0.000301634,0.3378459,-0.6848584,0.04064035
262,Left180_3,0.2248991,0.03012989,0.1274515,-0.1255619,0.6744751,0.05418776,0.2793241,-0.3055187,0.6142807,0.03454303,0.3401717,-0.5699947,0.3818226,-0.006202302,0.3249446,-0.6856225,0.02458721
263,Left180_3,0.2588997,0.02494159,0.1303452,-0.121081,0.675294,0.04909092,0.2659644,-0.3053851,0.6143472,0.03022353,0.3232389,-0.5766439,0.3717048,-0.01379197,0.3055455,-0.6858561,0.01684637
264,Left180_3,0.2758482,0.02612614,0.1356146,-0.1234784,0.6748597,0.04640928,0.2627258,-0.3132017,0.6103992,0.02744783,0.315587,-0.589086,0.3516534,-0.02185799,0.293481,-0.6857539,-0.02059503
265,Left180_3,0.2929028,0.0285049,0.1414098,-0.1266192,0.6742775,0.04354366,0.2595529,-0.3226576,0.6054541,0.02267652,0.3074666,-0.6113474,0.311347,-0.02676078,0.2837894,-0.6851935,-0.03453143
266,Left180_3,0.3098967,0.02917786,0.1425453,-0.1264095,0.6743168,0.04185911,0.2550742,-0.3315988,0.6006037,0.02019765,0.2975343,-0.6184743,0.2969379,-0.03271573,0.2733878,-0.6845075,-0.04617424
267,Left180_3,0.3268767,0.03008317,0.1421703,-0.1245185,0.6746686,0.03955245,0.2548371,-0.3676839,0.5792158,0.0180009,0.2864321,-0.6250229,0.2828937,-0.03871631,0.2624786,-0.6837512,-0.05627557
268,Left180_3,0.343824,0.03155005,0.152207,-0.135597,0.6725295,0.03894366,0.2516096,-0.3780082,0.5725315,0.01620964,0.2777241,-0.6329883,0.2645908,-0.04525329,0.2540753,-0.6829815,-0.06495254
269,Left180_3,0.3779542,0.0341697,0.1476196,-0.1312898,0.6733837,0.04177633,0.2413078,-0.3805712,0.5708311,0.01781804,0.2622586,-0.6380242,0.2522055,-0.04879695,0.2401754,-0.6831195,-0.06348608
270,Left180_3,0.3949046,0.03792812,0.1484316,-0.1360901,0.6724299,0.04411608,0.2360551,-0.3914342,0.5634374,0.01837479,0.2518379,-0.6443912,0.2354624,-0.06146063,0.2285117,-0.6807692,-0.08506314
271,Left180_3,0.4118874,0.042358,0.1457118,-0.1351483,0.6726198,0.0463269,0.2283071,-0.4034868,0.5548702,0.01453264,0.2375514,-0.6564901,0.1992562,-0.06822161,0.2168623,-0.6799896,-0.09108566
272,Left180_3,0.4288939,0.04669992,0.1418563,-0.133875,0.6728745,0.04714464,0.2223406,-0.4419352,0.5247626,0.01349968,0.2237798,-0.6597611,0.188143,-0.07566974,0.2045921,-0.6791703,-0.09700641
273,Left180_3,0.4458861,0.04809694,0.1375338,-0.140827,0.6714539,0.04606248,0.2142887,-0.4563937,0.5122375,0.007893558,0.2119102,-0.6645867,0.1703149,-0.08529164,0.1937451,-0.6772068,-0.1098798
274,Left180_3,0.4628417,0.05003171,0.1393966,-0.1692507,0.6648585,0.04388082,0.2065988,-0.4720438,0.4978526,0.0004262888,0.2008069,-0.6695421,0.1496532,-0.09600005,0.1834271,-0.67462,-0.1247819
