AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
90Right,1.214509,-0.07275358,0.2216157,0.1285231,0.9917065,-0.1092442,0.3907402,0.1114683,0.993768,-0.1574975,0.6197326,0.06389207,0.9979568,-0.1862453,0.7698158,0.09427582,0.9955461,-0.1578477,0.1220165,0.1270745,0.1739617,0.1995625,-0.2043298,-0.005164498,1.445949,-0.06507943,0.6586835,0.07225871,-1.252206,0.1515068,0.9719998,0.1705177,-0.1345112,-0.06274581,-0.2399977
90Right,1.231623,-0.07405005,0.2240802,0.125809,0.9920547,-0.109775,0.3839186,0.09536017,0.9954429,-0.1608842,0.6179476,0.05267108,0.9986121,-0.1896177,0.7617677,0.08885977,0.9960443,-0.150821,0.1222223,0.1130191,0.1743823,0.2086856,-0.2011046,-0.006390636,1.44544,-0.06684323,0.3513373,0.01029074,-0.7027727,0.0210315,0.4561514,0.1612596,-0.06130692,-0.02548099,-0.08819029
90Right,1.248587,-0.0786715,0.2250824,0.1239528,0.9922881,-0.110508,0.3743179,0.07987397,0.996805,-0.1642138,0.6098219,0.04231121,0.9991046,-0.1935955,0.751373,0.08649099,0.9962527,-0.1423173,0.1211349,0.09421393,0.1736759,0.21996,-0.1932441,-0.007390186,1.445034,-0.0683133,0.4251853,-0.05436838,-0.9402577,-0.03532246,0.5637199,0.3930263,-0.04997752,-0.02026558,-0.07350333
90Right,1.26562,-0.07847377,0.2127139,0.1160881,0.9932389,-0.1111496,0.3655603,0.06469983,0.9979048,-0.1671122,0.6000773,0.03259144,0.9994688,-0.1970215,0.7375871,0.08320224,0.9965328,-0.1331998,0.1203523,0.07503622,0.1714194,0.2319408,-0.1845844,-0.008316364,1.444519,-0.06976048,0.4558749,-0.03913343,-0.9588857,-0.1128241,0.5990416,0.4329845,-0.0463089,-0.02576113,-0.07235892
90Right,1.28257,-0.07745692,0.2035244,0.1073481,0.9942216,-0.1124387,0.3617769,0.04958496,0.9987701,-0.1693505,0.5939663,0.02345981,0.9997249,-0.2001584,0.7261239,0.08055448,0.9967503,-0.1276679,0.1196554,0.05848451,0.1675373,0.2405396,-0.1735637,-0.008658516,1.444016,-0.07139909,0.2765909,-0.03484488,-0.8275853,-0.1941033,0.4299372,0.551033,-0.0171076,-0.02517104,-0.08193031
90Right,1.303397,-0.07468701,0.1915783,0.09518101,0.9954601,-0.1123893,0.3514366,0.03372479,0.9994313,-0.1736181,0.5950435,0.01435077,0.9998972,-0.2033742,0.7103816,0.07605784,0.9971035,-0.1211389,0.1192197,0.03864708,0.161605,0.2504489,-0.159142,-0.008965602,1.443302,-0.07330789,0.3264506,-0.0217855,-0.9918716,-0.2966173,0.4954696,0.7210851,-0.0153543,-0.03570914,-0.09544045
90Right,1.320348,-0.0724183,0.1836697,0.08436587,0.996435,-0.1173689,0.3628069,0.01806374,0.9998369,-0.1727459,0.5767776,0.004328214,0.9999908,-0.2066621,0.6979104,0.07416076,0.9972464,-0.1163157,0.1193606,0.02349363,0.1565321,0.2554234,-0.1453197,-0.009135975,1.442774,-0.0744167,0.2411626,0.007045269,-0.7576728,-0.2536446,0.2487242,0.6911144,-0.008518621,-0.02636313,-0.05544052
90Right,1.354535,-0.06448118,0.1536148,0.06200903,0.9980757,-0.1152869,0.3413973,-0.004647611,0.9999893,-0.1764296,0.5562902,-0.01087878,0.9999409,0,0,0,0,-0.1054326,0.1214577,-0.01500545,0.1449318,0.2555242,-0.1099268,-0.01143557,1.442199,-0.07341889,0.5441558,0.1048565,-1.924954,-0.5800143,0.005038083,1.769649,-0.1149799,-0.02877712,0.04989058
90Right,1.371505,-0.06098118,0.1448544,0.04940096,0.9987791,-0.1166203,0.3410881,-0.01686813,0.9998577,-0.1777153,0.5448358,-0.01806615,0.9998369,0,0,0,0,-0.09962784,0.1229038,-0.03417144,0.1389844,0.2515209,-0.0912561,-0.01285361,1.442108,-0.0721942,0.2902366,0.07230341,-0.9582993,-0.2973706,-0.2001628,0.9335339,-0.07090177,-0.004541874,0.06123483
90Right,1.388455,-0.05851347,0.1495328,0.03376542,0.9994298,-0.1180932,0.3422352,-0.02859987,0.9995909,-0.1787219,0.5383711,-0.02453853,0.999699,0,0,0,0,-0.09315687,0.1233367,-0.04821403,0.1336929,0.2442465,-0.07575462,-0.01345757,1.442348,-0.07158472,0.3235482,0.02164543,-0.7021297,-0.2645746,-0.3637224,0.7750739,-0.03019799,0.01199245,0.03047362
90Right,1.405515,-0.05559161,0.1484928,0.01998909,0.9998003,-0.1197153,0.3441085,-0.03997999,0.9992006,-0.1795221,0.5325999,-0.03042634,0.999537,0,0,0,0,-0.08715504,0.1233172,-0.06173325,0.1282393,0.2355775,-0.05900068,-0.01415952,1.442648,-0.071158,0.3000915,-0.0009745359,-0.6759612,-0.2726823,-0.4334472,0.8376969,-0.03509754,0.01499057,0.02133623
90Right,1.42251,-0.05308876,0.1493286,0.006867136,0.9999766,-0.1213675,0.3470373,-0.05061883,0.9987181,-0.1800078,0.527433,-0.03504372,0.9993859,0,0,0,0,-0.08204741,0.1220536,-0.07389786,0.1228344,0.2238246,-0.03991091,-0.0150621,1.443129,-0.07114115,0.2553817,-0.06318092,-0.6082304,-0.2702445,-0.5876459,0.9544885,-0.04512928,0.02408624,0.0008422881
90Right,1.439498,-0.05435341,0.1550629,-0.01155678,0.9999333,-0.1242686,0.3525626,-0.06133475,0.9981173,-0.1830069,0.5290673,-0.03445671,0.9994062,0,0,0,0,-0.0766501,0.120814,-0.08614245,0.1169109,0.2097547,-0.01590731,-0.01638229,1.443637,-0.07126371,0.2698656,-0.06197989,-0.6122295,-0.296171,-0.7034957,1.20018,-0.06600907,0.0254035,-0.00612773
90Right,1.460313,-0.05166696,0.1461921,-0.02490446,0.9996901,-0.1306556,0.3664798,-0.07260792,0.9973607,-0.1822954,0.518876,-0.03715756,0.9993097,0,0,0,0,-0.06940331,0.1191555,-0.1015431,0.1077802,0.1885744,0.02417726,-0.01889255,1.444297,-0.07168389,0.3623396,-0.08292496,-0.7700328,-0.4565369,-1.059017,2.004228,-0.1255134,0.03296137,-0.02100915
90Right,1.494458,-0.04578438,0.1334281,-0.03887924,0.999244,-0.1277903,0.3584987,-0.08160802,0.9966647,-0.1792729,0.5079867,-0.0376643,0.9992906,0,0,0,0,-0.06066064,0.1164603,-0.1206175,0.092735,0.1597655,0.08203068,-0.01964135,1.445742,-0.07099181,0.4371334,-0.1347572,-0.9537187,-0.7522606,-1.440445,2.892671,-0.03743982,0.07228851,0.03460385
90Right,1.511446,-0.04559039,0.1357902,-0.0464379,0.9989212,-0.1285594,0.3626438,-0.08399085,0.9964666,-0.1786778,0.5075625,-0.03304591,0.999454,0,0,0,0,-0.05668497,0.1146736,-0.1288417,0.08452436,0.1454733,0.1111695,-0.01943888,1.446803,-0.0699224,0.1987832,-0.08933842,-0.4112095,-0.4105322,-0.714609,1.456939,0.01012357,0.05305409,0.05347095
90Right,1.528437,-0.04602528,0.1402158,-0.05274523,0.9986081,-0.1290977,0.366554,-0.08481555,0.9963968,-0.1780924,0.5064079,-0.02691024,0.999638,0,0,0,0,-0.05263005,0.1127434,-0.1367979,0.07621828,0.1329631,0.1412925,-0.0191665,1.447892,-0.06857285,0.2027461,-0.09650886,-0.3978111,-0.4153036,-0.625509,1.506153,0.0136192,0.05440712,0.0674773
90Right,1.545427,-0.04783995,0.1448814,-0.05786812,0.9983243,-0.1293368,0.3696237,-0.08394489,0.9964705,-0.1774832,0.5041993,-0.01919276,0.9998158,0,0,0,0,-0.04912106,0.1148884,-0.1454075,0.06348789,0.1168286,0.1793212,-0.01804044,1.449517,-0.06669939,0.1754498,0.107253,-0.4304826,-0.6365195,-0.806728,1.901431,0.05630283,0.08129478,0.0936728
90Right,1.562376,-0.04919517,0.1464989,-0.06072076,0.9981549,-0.1331348,0.3832422,-0.08005231,0.9967908,-0.1771495,0.5010818,-0.01023719,0.9999478,0,0,0,0,-0.04601274,0.1182291,-0.1540961,0.05236484,0.1081153,0.2197439,-0.01673933,1.450903,-0.06452051,0.1554156,0.1670327,-0.4344299,-0.5561527,-0.4356623,2.021136,0.06505549,0.06928444,0.1089443
90Right,1.579397,-0.05662061,0.1643125,-0.06446819,0.9979199,-0.1294581,0.3729864,-0.0781696,0.9969403,0,0,0,0,0,0,0,0,-0.0445928,0.1239424,-0.1634947,0.04589801,0.1117882,0.2450998,-0.01544145,1.45056,-0.0648609,0.07099714,0.2856672,-0.4699297,-0.3233418,0.1836419,1.267796,0.0648941,-0.01715422,-0.01701973
90Right,1.596406,-0.0595087,0.1734385,-0.06415497,0.99794,-0.1333327,0.3843115,-0.07037221,0.9975208,0,0,0,0,0,0,0,0,-0.04382655,0.1309099,-0.1729244,0.03987753,0.1178392,0.2654528,-0.01408304,1.44968,-0.06605993,0.03831275,0.3483713,-0.4714839,-0.3010236,0.3025532,1.017652,0.06792042,-0.04398823,-0.05995147
90Right,1.624715,-0.06053912,0.1745829,-0.06037487,0.9981757,-0.1304451,0.3754781,-0.06157085,0.9981027,0,0,0,0,0,0,0,0,-0.04236299,0.1419525,-0.1893895,0.03278156,0.1242488,0.2859235,-0.01189894,1.44863,-0.06650083,0.07317793,0.5521297,-0.8232549,-0.3547989,0.3204793,1.023534,0.1092051,-0.05249381,-0.02204478
90Right,1.642367,-0.06252443,0.1782853,-0.05791763,0.9983214,-0.1288821,0.3725578,-0.05386121,0.9985486,0,0,0,0,0,0,0,0,-0.041202,0.1483243,-0.1998287,0.03098188,0.1254682,0.2914092,-0.010397,1.448279,-0.06613501,0.05804952,0.3185898,-0.5219601,-0.08998401,0.06096959,0.2742857,0.07509687,-0.01756549,0.0182908
90Right,1.659317,-0.06423823,0.1819271,-0.05523658,0.9984734,-0.126917,0.3694832,-0.04568918,0.9989557,0,0,0,0,0,0,0,0,-0.0398381,0.1539299,-0.2100007,0.03146124,0.1243089,0.2912501,-0.008829487,1.448191,-0.06534141,0.06819498,0.2802849,-0.5085983,0.02396815,-0.05796552,-0.00795424,0.07837564,-0.004416704,0.0396803
90Right,1.693414,-0.06132399,0.1796305,-0.04694059,0.9988978,-0.1192995,0.3602409,-0.03136312,0.9995082,0,0,0,0,0,0,0,0,-0.03773398,0.1550066,-0.2250969,0.03624623,0.1187342,0.2819402,-0.007110258,1.448691,-0.06342418,0.1052061,0.05383492,-0.7548131,0.2392495,-0.2787322,-0.4654959,0.08596145,0.02499819,0.09586103
90Right,1.71039,-0.06307867,0.1906423,-0.04417977,0.9990237,-0.1187762,0.36813,-0.01728355,0.9998507,0,0,0,0,0,0,0,0,-0.03667361,0.1549027,-0.2312483,0.04022546,0.1160493,0.276681,-0.006683548,1.448946,-0.06261394,0.05301833,-0.005197525,-0.3075689,0.1989616,-0.1342446,-0.2629608,0.02133548,0.01276135,0.04051216
90Right,1.727418,-0.06856346,0.2146069,-0.04202155,0.9991168,-0.1155106,0.3685134,-0.006528128,0.9999788,0,0,0,0,0,0,0,0,-0.0356549,0.1552639,-0.2370043,0.04489441,0.1137266,0.2718383,-0.006397918,1.449148,-0.06192288,0.05093534,0.01806021,-0.2877973,0.2334476,-0.1161397,-0.2421334,0.01428148,0.01008511,0.034553
90Right,1.744412,-0.06812897,0.217592,-0.03737692,0.9993014,-0.1129389,0.3692139,0.00663999,0.9999781,0,0,0,0,0,0,0,0,-0.03200653,0.1562406,-0.2440004,0.05020497,0.1104579,0.2632028,-0.005664222,1.449466,-0.06067744,0.1824187,0.04883409,-0.349807,0.2655281,-0.163433,-0.4317775,0.0366848,0.01592636,0.06227214
90Right,1.761401,-0.06718564,0.2183804,-0.03247879,0.9994726,-0.109762,0.3656915,0.01855241,0.999828,0,0,0,0,0,0,0,0,-0.02732919,0.1575472,-0.2513466,0.05592619,0.1068855,0.252547,-0.004690636,1.449805,-0.05914928,0.233867,0.06533265,-0.3673077,0.286061,-0.1786202,-0.532791,0.0486793,0.01696348,0.07640775
90Right,1.781886,-0.0648654,0.2170925,-0.02696426,0.9996365,-0.1056779,0.3595492,0.03103156,0.9995185,0,0,0,0,0,0,0,0,-0.02213751,0.161532,-0.2562977,0.06035604,0.1034615,0.2409057,-0.004071902,1.449953,-0.05880884,0.2595838,0.1992404,-0.247559,0.2214922,-0.1711994,-0.582064,0.0309367,0.007379055,0.01702197
90Right,1.798836,-0.06326726,0.2183881,-0.02244779,0.9997481,-0.1030385,0.3556723,0.04238747,0.9991013,0,0,0,0,0,0,0,0,-0.01759048,0.1654251,-0.2588422,0.06328519,0.1009788,0.2315717,-0.003730677,1.449991,-0.05897869,0.2273517,0.1946539,-0.1272246,0.1464579,-0.1241356,-0.4666999,0.01706129,0.001871586,-0.008492358
90Right,1.833318,-0.05923311,0.2129355,-0.01373606,0.9999058,-0.09533184,0.3334359,0.05613466,0.9984233,0,0,0,0,0,0,0,0,-0.01411248,0.1830247,-0.2636104,0.06742404,0.1104735,0.2020446,-0.002264574,1.447558,-0.06371741,0.1739001,0.8799791,-0.2384096,0.2069425,0.4747331,-1.476353,0.07330512,-0.1216054,-0.2369359
90Right,1.850376,-0.05437936,0.1927685,-0.0115527,0.9999335,0,0,0,0,0,0,0,0,0,0,0,0,-0.01684416,0.1973,-0.2587248,0.07025442,0.111569,0.1830323,-0.001581367,1.447032,-0.06379389,-0.1365841,0.7137656,0.2442807,0.1415186,0.05477965,-0.9506189,0.03416036,-0.02633929,-0.00382401
90Right,1.867445,-0.05526138,0.1951553,-0.004140405,0.9999914,0,0,0,0,0,0,0,0,0,0,0,0,-0.01865252,0.21276,-0.2524055,0.07285356,0.113153,0.1641428,-0.0009518196,1.446339,-0.06394768,-0.0904182,0.7729977,0.3159672,0.1299571,0.07919669,-0.9444721,0.03147738,-0.03464222,-0.007689372
90Right,1.884416,-0.0527419,0.1885516,0.000765787,0.9999997,0,0,0,0,0,0,0,0,0,0,0,0,-0.02109115,0.2235993,-0.2416218,0.07811078,0.1117336,0.1479519,-0.0009078659,1.446043,-0.0645966,-0.1219314,0.5419672,0.5391829,0.262861,-0.07096827,-0.8095458,0.002197686,-0.01478195,-0.03244616
90Right,1.901439,-0.05006555,0.1815908,0.006093752,0.9999815,0,0,0,0,0,0,0,0,0,0,0,0,-0.02303026,0.2347624,-0.2300484,0.08312558,0.1105332,0.1317958,-0.0008249787,1.445635,-0.06521882,-0.09695562,0.5581558,0.578668,0.25074,-0.0600189,-0.8078046,0.004144357,-0.02040267,-0.03111102
90Right,1.918389,-0.0472873,0.1752557,0.01180229,0.9999304,0,0,0,0,0,0,0,0,0,0,0,0,-0.02600486,0.2407402,-0.2157267,0.08934876,0.1095354,0.116505,-0.0002553338,1.445385,-0.06549513,-0.1487299,0.2988905,0.7160857,0.311159,-0.04989207,-0.7645388,0.02848225,-0.01252294,-0.01381524
90Right,1.938793,-0.04354309,0.1643185,0.01844692,0.9998299,0,0,0,0,0,0,0,0,0,0,0,0,-0.02999196,0.2463838,-0.1961858,0.09641267,0.1085385,0.09785479,0.0006802503,1.44502,-0.06588425,-0.1993551,0.2821803,0.9770491,0.3531955,-0.04984438,-0.9325121,0.0467792,-0.01823306,-0.01945607
90Right,1.973431,-0.0382783,0.1479398,0.0304757,0.9995355,0,0,0,0,0,0,0,0,0,0,0,0,-0.03952045,0.2449097,-0.1532589,0.1058415,0.1070642,0.06722576,0.003392809,1.444512,-0.06690034,-0.4764244,-0.0737071,2.146345,0.4714429,-0.07371604,-1.531452,0.135628,-0.02539754,-0.05080439
90Right,1.990385,-0.03626881,0.1421071,0.0362737,0.9993421,0,0,0,0,0,0,0,0,0,0,0,0,-0.04420241,0.2401533,-0.1340159,0.1087571,0.1064828,0.05625476,0.004566933,1.444406,-0.06736392,-0.2340978,-0.2378225,0.9621471,0.1457788,-0.02906919,-0.5485503,0.05870621,-0.005286932,-0.02317913
90Right,2.007378,-0.03534455,0.1401812,0.04426088,0.9990202,0,0,0,0,0,0,0,0,0,0,0,0,-0.04968703,0.2339432,-0.1138877,0.1118253,0.1058534,0.04525482,0.005442878,1.444329,-0.06802878,-0.2742311,-0.3105044,1.00641,0.1534108,-0.03146827,-0.5499969,0.04379721,-0.003856421,-0.033243
90Right,2.024379,-0.03437503,0.136462,0.05067961,0.9987151,0,0,0,0,0,0,0,0,0,0,0,0,-0.05623344,0.2257897,-0.09250324,0.1150805,0.1051512,0.03421776,0.00592923,1.444318,-0.06896067,-0.3273204,-0.4076719,1.069224,0.1627583,-0.0351131,-0.5518529,0.02431762,-0.0005602837,-0.04659444
90Right,2.04141,-0.03389976,0.1313985,0.05714873,0.9983658,0,0,0,0,0,0,0,0,0,0,0,0,-0.06511836,0.2134411,-0.0670642,0.1186415,0.1040057,0.02208618,0.006324941,1.444553,-0.06980298,-0.4442461,-0.6174326,1.271952,0.1780484,-0.0572741,-0.6065791,0.01978555,0.01176596,-0.04211552
90Right,2.0754,-0.03140824,0.1148992,0.0617408,0.9980923,0,0,0,0,0,0,0,0,0,0,0,0,-0.08757168,0.1829324,-0.008405726,0.1256171,0.1003307,-0.001979821,0.00685773,1.445598,-0.07099265,-1.122666,-1.525432,2.932924,0.348781,-0.1837492,-1.2033,0.02663944,0.05221963,-0.05948357
90Right,2.0754,-0.03444011,0.1209849,0.06984377,0.9975581,0,0,0,0,0,0,0,0,0,0,0,0,-0.08757168,0.1829324,-0.008405726,0.1256171,0.1003307,-0.001979821,0.00685773,1.445598,-0.07099265,0,0,0,0,0,0,0,0,0
90Right,2.113131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1096579,0.154904,0.04790491,0.1303195,0.09457058,-0.02119733,0.007254139,1.447246,-0.07076752,-1.104309,-1.401421,2.815532,0.235121,-0.2880067,-0.9608756,0.01982043,0.08240342,0.01125634
90Right,2.130331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1192736,0.1439744,0.07443589,0.1315862,0.09201241,-0.03098276,0.007500356,1.44802,-0.07031389,-0.4807893,-0.5464822,1.326549,0.0633359,-0.1279086,-0.4892713,0.01231087,0.0387013,0.0226818
90Right,2.147361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1359911,0.1316932,0.1034597,0.1334906,0.08977973,-0.04076743,0.007740324,1.448976,-0.06975811,-0.8358706,-0.614056,1.451191,0.0952214,-0.1116335,-0.4892337,0.01199841,0.04782081,0.0277888
90Right,2.16431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1504923,0.1223153,0.1357278,0.1351473,0.08789629,-0.05063373,0.007866725,1.449771,-0.06928103,-0.72506,-0.4688948,1.613407,0.08283257,-0.09417236,-0.4933151,0.006320048,0.03974438,0.02385415
90Right,2.181358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1579565,0.1158448,0.1566081,0.1372778,0.08806771,-0.05764921,0.007532915,1.45037,-0.0688623,-0.373213,-0.3235281,1.044015,0.1065232,0.008571148,-0.3507739,-0.01669051,0.02996325,0.0209365
90Right,2.215385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1683273,0.1060578,0.1875445,0.1414072,0.09356248,-0.06931183,0.006052,1.451327,-0.06860477,-0.5185395,-0.4893482,1.54682,0.2064727,0.2747387,-0.5831309,-0.07404575,0.04782081,0.01287647
90Right,2.232349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1718336,0.1025723,0.1986299,0.1433708,0.0994103,-0.07410429,0.004899159,1.451647,-0.06882066,-0.1753129,-0.174275,0.5542659,0.09818003,0.2923906,-0.2396233,-0.05764205,0.01599789,-0.0107944
90Right,2.254016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17502,0.1028396,0.2039105,0.1478291,0.1102575,-0.08228509,0.002419881,1.450787,-0.07207661,-0.1593232,0.01336634,0.2640314,0.2229132,0.5423602,-0.4090399,-0.1239639,-0.04299283,-0.1627978
90Right,2.271326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1766011,0.1027886,0.2063239,0.1511436,0.1188148,-0.08771832,0.0004480162,1.450074,-0.07464034,-0.0790529,-0.002554059,0.1206718,0.1657255,0.4278634,-0.2716616,-0.09859326,-0.03563166,-0.1281865
90Right,2.288329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175559,0.1016976,0.2046898,0.1535694,0.1237603,-0.09082612,-0.0014243,1.449665,-0.07667062,0.05210415,-0.05454719,-0.08170456,0.1212925,0.2472758,-0.1553897,-0.0936158,-0.0204742,-0.1015138
90Right,2.305314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1750863,0.1007524,0.2028665,0.155524,0.1277862,-0.09375387,-0.003103815,1.449294,-0.07862876,0.02363697,-0.0472635,-0.09116679,0.09772629,0.2012968,-0.1463875,-0.08397578,-0.01851916,-0.09790733
90Right,2.322285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1758101,0.1000999,0.2005833,0.1564709,0.1294616,-0.0964973,-0.00439731,1.449058,-0.08038902,-0.03619418,-0.0326246,-0.1141585,0.04734471,0.08377135,-0.1371719,-0.06467474,-0.0118196,-0.08801296
90Left,0.01694808,-0.003838453,0.03554199,0.05814157,0.9983084,-0.01043962,0.04467328,0.1128583,0.9936111,-0.00454002,0.04794833,0.08530197,0.9963552,0.01146425,0.04648937,-0.04521798,0.9989772,-0.1234617,0.09712017,0.08744415,0.06218697,0.1080239,-0.01862163,0.02367454,1.443432,-0.09029387,2.617423,-0.1489848,-5.656959,-4.714194,-1.071888,3.893784,1.403592,-0.2812803,-0.4952423
90Left,0.03733844,-0.005224605,0.0342076,0.05767474,0.9983354,-0.01104492,0.04136577,0.1106864,0.9938554,-0.004158656,0.04467845,0.07321385,0.9973162,0.01219176,0.0431696,-0.05956426,0.9982245,-0.1226666,0.09790795,0.08404957,0.06347933,0.1073948,-0.02090592,0.02243743,1.443451,-0.09004448,0.03975183,0.03938936,-0.1697291,0.06461833,-0.03145337,-0.1142145,-0.06185556,0.0009536743,0.01246966
90Left,0.05428889,-0.007318805,0.03471736,0.06162094,0.9980996,-0.01139268,0.03855066,0.1087697,0.994067,-0.00350032,0.04175884,0.06093629,0.9981417,0.01322493,0.04024867,-0.07298881,0.9973328,-0.1230833,0.09848058,0.08064726,0.06397431,0.1067619,-0.02324088,0.02145592,1.443567,-0.08941568,-0.02083406,0.02863146,-0.1701154,0.02474859,-0.03164411,-0.1167483,-0.04907548,0.005793571,0.03143959
90Left,0.07123895,-0.008446936,0.03319978,0.06122369,0.9981241,-0.01160121,0.03569816,0.1079096,0.9941607,-0.002422734,0.03854537,0.04587751,0.9989471,0.01564056,0.03679691,-0.09311737,0.9956551,-0.1236816,0.09909236,0.0769234,0.06409911,0.1062759,-0.02562883,0.02040092,1.44369,-0.0888155,-0.02991408,0.0305891,-0.186193,0.006240234,-0.02430081,-0.1193977,-0.05274992,0.006139278,0.03000945
90Left,0.08818901,-0.009465,0.03140567,0.06061722,0.9981611,-0.01167746,0.03282722,0.1045242,0.9945224,-0.001423407,0.03536778,0.03204618,0.9994864,0.01684634,0.03349623,-0.1043678,0.9945388,-0.1245956,0.09971339,0.07226358,0.063191,0.1061218,-0.02813037,0.01913922,1.443853,-0.08828358,-0.04570149,0.03105104,-0.2329908,-0.0454057,-0.007706881,-0.1250767,-0.06308472,0.008141994,0.02659559
90Left,0.1058867,-0.01063347,0.0293892,0.06067665,0.9981575,-0.01162006,0.02983211,0.1000465,0.9949828,-0.0002575735,0.03219766,0.01799879,0.999838,0.01815454,0.02993397,-0.1149665,0.9933693,-0.1256663,0.1003785,0.0676834,0.06225923,0.1060703,-0.0303554,0.01793546,1.443999,-0.08783375,-0.05353391,0.03325641,-0.2290092,-0.04658848,-0.002574921,-0.1112517,-0.0601883,0.007301569,0.02249144
90Left,0.1228747,-0.0114401,0.02697963,0.0599076,0.998204,-0.0114401,0.02697963,0.09514889,0.9954631,0.001080847,0.02927068,0.003596486,0.9999936,0.01955854,0.02634365,-0.1248257,0.9921787,-0.1269439,0.1009806,0.06384896,0.06133089,0.1061853,-0.03170463,0.01700784,1.444114,-0.08760091,-0.06387681,0.03010333,-0.1917217,-0.04641693,0.005748868,-0.06746119,-0.0463808,0.00577569,0.01164228
90Left,0.1568597,-0.01073837,0.02141958,0.05461654,0.9985074,-0.01073837,0.02141958,0.08488958,0.9963904,0.002975275,0.02378101,-0.01545836,0.9998805,0.02177172,0.01987794,-0.1391247,0.9902749,-0.1264441,0.1015377,0.05658663,0.06110268,0.1069285,-0.03426665,0.01509149,1.444485,-0.08572312,0.02498627,0.02785623,-0.3631165,-0.01141038,0.0371635,-0.128101,-0.09581773,0.01852512,0.09388924
90Left,0.1744386,-0.01021201,0.0186618,0.05356303,0.9985645,-0.008920046,0.0198863,0.07634207,0.9970817,0.006013605,0.02115924,-0.04089326,0.9991635,0.02354248,0.01652162,-0.1474934,0.989063,-0.1254668,0.1015581,0.05275453,0.06073133,0.1076797,-0.03588795,0.01442146,1.444647,-0.08485205,0.04886836,0.001019239,-0.1916053,-0.01856741,0.03755689,-0.08106511,-0.03350112,0.00808239,0.04355349
90Left,0.1954613,-0.009452214,0.01550798,0.05504368,0.998484,-0.007366954,0.01737611,0.06765043,0.9977091,0.008067446,0.01817281,-0.05697569,0.9983756,0.02557587,0.01299067,-0.1553225,0.9878638,-0.1242617,0.1014159,0.04791644,0.05929625,0.1089566,-0.03820422,0.0141306,1.44475,-0.08444884,0.06025471,-0.007107854,-0.2419043,-0.07175412,0.0638485,-0.1158135,-0.01454321,0.005155802,0.02016053
90Left,0.2124548,-0.008744595,0.01309724,0.05398429,0.9985418,-0.005814998,0.015558,0.05920238,0.998246,0.01008522,0.01592002,-0.07188613,0.9974128,0.0288676,0.01011724,-0.1625783,0.9866956,-0.1231819,0.1011548,0.04478205,0.05865896,0.1098404,-0.03942982,0.01392961,1.444901,-0.08338439,0.05398765,-0.0130564,-0.1567194,-0.03186464,0.0441879,-0.06127991,-0.01004958,0.007587671,0.05322248
90Left,0.2294025,-0.007965899,0.01083623,0.05281992,0.9986041,-0.004161081,0.01381598,0.05019243,0.9987395,0.01246491,0.01381567,-0.08880422,0.9960491,0.03095974,0.0079484,-0.167502,0.9858717,-0.1220709,0.1008453,0.0419369,0.05820062,0.110667,-0.04040529,0.01373601,1.445074,-0.08205412,0.05555041,-0.01547635,-0.1422575,-0.02291668,0.04133284,-0.04877374,-0.009679981,0.008630753,0.06651394
90Left,0.2463968,-0.007120909,0.008732045,0.05155365,0.9986702,-0.002405247,0.01214813,0.04036235,0.9991851,0.01464031,0.01181858,-0.1032236,0.9946582,0.03312759,0.00608579,-0.1714748,0.9851885,-0.1208988,0.1003467,0.0392468,0.05758875,0.1111026,-0.04084066,0.01352169,1.445272,-0.0809124,0.05860366,-0.02492964,-0.1345053,-0.03059357,0.02177656,-0.02176836,-0.0107158,0.00988245,0.0570856
