uniqueID,AnimationName,Timestamp,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
107,Left180_1,2.141175,-0.105531,0.04384752,0.003492123,0.2300622,0.08766552,-0.2946571,-0.02225583,1.434752,0.1222332,0.04614592,-0.04064012,-0.2623221,0.03251582,-0.2337079,0.6697491,0.01818677,0.03737807,-0.1061555
108,Left180_1,2.158257,-0.104203,0.04299722,-0.002569783,0.2304301,0.08192737,-0.2775376,-0.02172691,1.435788,0.1189068,0.06640442,-0.04251506,-0.3030953,0.0183925,-0.2869073,0.8559749,0.02644612,0.05177855,-0.166316
109,Left180_1,2.175206,-0.1029626,0.04211276,-0.007507476,0.2301817,0.07665633,-0.2614545,-0.02122949,1.436708,0.1157167,0.06201863,-0.04422311,-0.2468846,-0.01242012,-0.263552,0.8041561,0.02487097,0.04600286,-0.1595069
110,Left180_1,2.192261,-0.1018906,0.04117217,-0.011423,0.2294268,0.07174058,-0.246182,-0.02075906,1.437539,0.1126191,0.05359873,-0.04702937,-0.1957761,-0.0377439,-0.2457876,0.7636257,0.0235212,0.04155636,-0.1548793
111,Left180_1,2.209222,-0.1008248,0.04035089,-0.0155756,0.2281391,0.06677006,-0.2305046,-0.02035466,1.438277,0.1097738,0.0532914,-0.04106406,-0.2076299,-0.06438494,-0.248526,0.7838696,0.02022013,0.03686547,-0.1422659
112,Left180_1,2.243218,-0.09850802,0.03885267,-0.02532379,0.2233968,0.05651835,-0.195251,-0.01966409,1.4395,0.1044544,0.1158379,-0.07491093,-0.4874099,-0.237117,-0.5125856,1.762681,0.03452832,0.06117225,-0.2659708
113,Left180_1,2.260168,-0.09708764,0.03802485,-0.03138907,0.2193856,0.05134501,-0.1740196,-0.01932599,1.439959,0.1017959,0.07101931,-0.04139096,-0.3032638,-0.2005562,-0.2586672,1.06157,0.01690509,0.02293587,-0.1329247
114,Left180_1,2.27721,-0.09578849,0.03729271,-0.03584373,0.2153871,0.04714089,-0.1553779,-0.01947169,1.440267,0.0994603,0.06495714,-0.03660694,-0.2227332,-0.1999274,-0.2102058,0.9320833,-0.007284805,0.01543164,-0.1167797
115,Left180_1,2.294174,-0.0945897,0.03661304,-0.03927925,0.2113979,0.043647,-0.1384747,-0.01991226,1.440469,0.09734759,0.05993992,-0.0339834,-0.1717757,-0.1994573,-0.1746945,0.8451641,-0.02202876,0.01008511,-0.1056354
116,Left180_1,2.311184,-0.09410437,0.03609305,-0.04271051,0.2054057,0.03968043,-0.1183389,-0.01998473,1.440643,0.09484819,0.02426617,-0.02599955,-0.1715629,-0.2996124,-0.1983287,1.006786,-0.00362331,0.008690357,-0.1249705
117,Left180_1,2.32818,-0.09392966,0.03560213,-0.04613379,0.1980517,0.03600516,-0.09652134,-0.01985715,1.440738,0.09216408,0.008735806,-0.02454631,-0.1711641,-0.3677003,-0.1837634,1.09088,0.006378908,0.00474453,-0.1342051
118,Left180_1,2.36215,-0.09453287,0.03486607,-0.05343952,0.1849948,0.03097281,-0.06248521,-0.01812366,1.44065,0.08834826,-0.0301607,-0.0368027,-0.3652867,-0.652846,-0.2516173,1.701806,0.08667475,-0.004380941,-0.1907911
119,Left180_1,2.379097,-0.09522907,0.03462864,-0.05730962,0.1786258,0.02944302,-0.0473456,-0.01695008,1.440389,0.08749154,-0.03480986,-0.01187157,-0.1935052,-0.3184468,-0.07648981,0.7569809,0.05867882,-0.01305938,-0.042836
120,Left180_1,2.396131,-0.09600738,0.03441834,-0.06124965,0.1721375,0.02839643,-0.03249924,-0.01568978,1.44003,0.08696433,-0.03891587,-0.010515,-0.1970012,-0.3244147,-0.05232943,0.7423179,0.06301515,-0.01792312,-0.02636053
121,Left180_1,2.413172,-0.09825885,0.03374973,-0.06781462,0.164467,0.02830951,-0.01380998,-0.01383601,1.439452,0.08676218,-0.1125734,-0.03343057,-0.3282486,-0.3835268,-0.004345737,0.934463,0.09268834,-0.02893209,-0.01010746
122,Left180_1,2.43012,-0.1008737,0.03297937,-0.07508882,0.1563124,0.0290261,0.005836442,-0.01180204,1.438733,0.08666348,-0.1307447,-0.03851783,-0.3637102,-0.4077308,0.03582928,0.9823211,0.1016985,-0.03595352,-0.004934892
123,Left180_1,2.464221,-0.1062471,0.03124733,-0.08653703,0.1421368,0.03129372,0.03250559,-0.008098725,1.437489,0.08747865,-0.2686657,-0.08660201,-0.5724106,-0.7087782,0.1133811,1.333457,0.1851658,-0.06219745,0.04075803
124,Left180_1,2.481209,-0.1092558,0.03065054,-0.09231161,0.1344274,0.03276384,0.04355359,-0.006094082,1.436853,0.08815589,-0.150435,-0.02983976,-0.2887286,-0.3854722,0.07350594,0.5523998,0.1002322,-0.031811,0.03386214
125,Left180_1,2.498188,-0.1123032,0.03013469,-0.0981171,0.1265295,0.03447831,0.05428373,-0.004052833,1.436174,0.08887493,-0.1523744,-0.02579261,-0.2902746,-0.3948964,0.08572377,0.5365074,0.1020624,-0.033921,0.03595203
126,Left180_1,2.515166,-0.1157428,0.0300805,-0.1057423,0.1168579,0.03678874,0.06504706,-0.0017615,1.435299,0.09019552,-0.1719788,-0.002709031,-0.3812589,-0.4835796,0.1155214,0.5381665,0.1145666,-0.04374981,0.06602965
127,Left180_1,2.532166,-0.1191853,0.03010501,-0.1136864,0.1069331,0.03966007,0.0767692,0.0005691049,1.434311,0.09149675,-0.1721233,0.001225434,-0.397205,-0.4962392,0.1435665,0.586107,0.1165303,-0.04940033,0.06506145
128,Left180_1,2.549115,-0.1217743,0.03063083,-0.1201033,0.1004072,0.04166603,0.08353847,0.001760595,1.433558,0.09274825,-0.1294512,0.02629068,-0.3208447,-0.3262937,0.100298,0.3384631,0.05957452,-0.03763437,0.06257519
129,Left180_1,2.583112,-0.1266748,0.03235447,-0.1338605,0.08918506,0.04423812,0.09067553,0.00369105,1.43238,0.0956105,-0.2450243,0.08618198,-0.6878637,-0.5611073,0.1286041,0.3568534,0.09652275,-0.05893111,0.1431122
130,Left180_1,2.600063,-0.1289917,0.0335844,-0.1413052,0.08437496,0.04474217,0.09122629,0.004489384,1.431956,0.09722143,-0.1158431,0.06149672,-0.3722347,-0.2405051,0.02520252,0.02753772,0.03991669,-0.02119541,0.08054636
131,Left180_1,2.617094,-0.1315712,0.0367581,-0.1491817,0.07915708,0.04408881,0.08796802,0.005690407,1.431709,0.09867325,-0.1289785,0.1586849,-0.393822,-0.260894,-0.03266763,-0.1629133,0.06005112,-0.01235604,0.07259101
132,Left180_1,2.634103,-0.1341798,0.0399701,-0.1568198,0.07419372,0.04353028,0.08475614,0.00687137,1.431458,0.1000665,-0.1304261,0.1606002,-0.3819056,-0.248168,-0.02792664,-0.1605939,0.05904818,-0.01256466,0.06966405
133,Left180_1,2.65107,-0.1369265,0.04154404,-0.1614031,0.07213019,0.04336351,0.08272187,0.007711649,1.431538,0.1003715,-0.1373351,0.07869694,-0.2291672,-0.1031764,-0.00833869,-0.1017138,0.04201397,0.003999472,0.01524873
134,Left180_1,2.668065,-0.1396582,0.04319905,-0.1662906,0.06991076,0.04332385,0.08063178,0.008626666,1.43162,0.1006415,-0.136587,0.08275043,-0.2443716,-0.1109716,-0.001982972,-0.1045045,0.04575083,0.004124641,0.01350082
135,Left180_1,2.702043,-0.145258,0.04738092,-0.1832283,0.06328384,0.04524645,0.07451265,0.01230448,1.43199,0.1008343,-0.2799921,0.2090937,-0.8468866,-0.3313459,0.09613018,-0.3059562,0.1838907,0.01850724,0.009641424
136,Left180_1,2.719069,-0.1466015,0.04848981,-0.1934052,0.06495143,0.0490183,0.0679001,0.01588461,1.431464,0.1038134,-0.06717443,0.05544424,-0.5088426,0.08337945,0.1885923,-0.3306277,0.1790066,-0.02630949,0.1489546
137,Left180_2,0,-0.1362381,0.0570652,0.05298373,0.2238997,0.05713649,-0.141557,-0.04657036,1.447981,0.0694081,0.5181708,0.4287696,12.31944,7.947414,0.4059097,-10.47286,-3.122749,0.8258283,-1.720267
138,Left180_2,0.01697331,-0.1300699,0.05663112,0.07204679,0.223584,0.05752349,-0.1475451,-0.04852289,1.448049,0.06701623,0.3084108,-0.02170391,0.953153,-0.01578256,0.0193499,-0.2994053,-0.09762645,0.003415346,-0.1195937
139,Left180_2,0.03393952,-0.1237031,0.05683541,0.09132605,0.2231067,0.05785364,-0.1535131,-0.05045507,1.44804,0.06466971,0.3183376,0.01021419,0.9639629,-0.02386943,0.01650732,-0.2983972,-0.09660926,-0.0004589558,-0.1173262
140,Left180_2,0.0509527,-0.1130443,0.05732742,0.1148803,0.2222588,0.05800812,-0.1601902,-0.0528315,1.447685,0.06226192,0.5329404,0.02460089,1.177714,-0.04239231,0.007724389,-0.3338538,-0.1188213,-0.01775026,-0.1203893
141,Left180_2,0.08493446,-0.09560197,0.05885288,0.150324,0.2199711,0.05898782,-0.174114,-0.05693816,1.447127,0.05907075,0.8721184,0.07627271,1.772183,-0.1143873,0.04898496,-0.6961905,-0.2053334,-0.02790689,-0.1595587
142,Left180_2,0.1019311,-0.08813657,0.05979213,0.164575,0.21856,0.05973471,-0.1814493,-0.05873086,1.446874,0.05801028,0.37327,0.04696269,0.7125512,-0.07055178,0.03734455,-0.366766,-0.08963458,-0.01262426,-0.05302317
143,Left180_2,0.1189671,-0.07994267,0.06065105,0.1763868,0.2176339,0.06038193,-0.1885215,-0.06066406,1.44656,0.05717865,0.4096951,0.04294589,0.5905911,-0.04630461,0.03236067,-0.3536135,-0.09666011,-0.01568198,-0.0415815
144,Left180_2,0.1359673,-0.07125587,0.06186902,0.1882802,0.216487,0.06116971,-0.1960338,-0.06274907,1.446193,0.05645945,0.4343398,0.06089862,0.5946696,-0.05734488,0.03938898,-0.3756106,-0.1042504,-0.01837015,-0.03596004
145,Left180_2,0.1529323,-0.05928315,0.06368473,0.2007014,0.2145535,0.062644,-0.2061555,-0.06563647,1.44567,0.05622682,0.5986359,0.09078551,0.6210588,-0.09667426,0.07371493,-0.5060852,-0.1443703,-0.0261426,-0.01163166
146,Left180_2,0.1699546,-0.0481203,0.06565697,0.2120364,0.2124783,0.06419872,-0.2155988,-0.0684816,1.445128,0.05614202,0.5581427,0.09861216,0.5667493,-0.103762,0.07773601,-0.4721679,-0.1422565,-0.02712607,-0.004240125
147,Left180_2,0.2038518,-0.02931393,0.06808931,0.2239389,0.2082781,0.06753889,-0.2290568,-0.07391813,1.444229,0.05706404,0.9403182,0.1216169,0.5951278,-0.2100103,0.1670081,-0.6728985,-0.2718266,-0.0449419,0.04610103
148,Left180_2,0.2208927,-0.01903494,0.06899227,0.226918,0.2056667,0.07010669,-0.2363171,-0.07707384,1.443693,0.05843927,0.5139496,0.04514791,0.1489528,-0.1305699,0.1283903,-0.3630146,-0.1577854,-0.02678037,0.06876159
149,Left180_2,0.2379102,-0.007837643,0.06988902,0.2285802,0.20255,0.07313411,-0.244238,-0.08050912,1.443085,0.06043004,0.5598649,0.04483759,0.08310974,-0.1558356,0.1513708,-0.3960438,-0.1717638,-0.03042817,0.09953845
150,Left180_2,0.2549364,0.006746589,0.07074241,0.2266774,0.1981109,0.0773141,-0.2540354,-0.08474289,1.442305,0.06403316,0.7292116,0.04266948,-0.09513944,-0.2219565,0.2089996,-0.4898697,-0.2116885,-0.03898144,0.180156
151,Left180_2,0.2719038,0.01948096,0.07166736,0.224024,0.1937115,0.08131589,-0.2633235,-0.08854046,1.441462,0.06774408,0.6367186,0.04624724,-0.1326703,-0.2199687,0.2000894,-0.4644081,-0.1898784,-0.04213452,0.1855459
152,Left180_2,0.3058709,0.03984379,0.07423264,0.2152775,0.1860683,0.08759495,-0.2802161,-0.0947126,1.439636,0.07532143,1.018141,0.128264,-0.437326,-0.3821574,0.313953,-0.8446306,-0.3086072,-0.09130836,0.3788676
153,Left180_2,0.3228762,0.04870341,0.07664733,0.2088453,0.1837439,0.08941939,-0.2888773,-0.09802825,1.438568,0.07894701,0.442981,0.1207344,-0.321608,-0.1162201,0.0912223,-0.433059,-0.1657825,-0.05341172,0.181279
154,Left180_2,0.3398468,0.05776418,0.07900255,0.2005627,0.1814599,0.09173863,-0.2980729,-0.1022085,1.437234,0.08300573,0.4530387,0.1177613,-0.4141286,-0.1142003,0.1159616,-0.4597783,-0.209013,-0.06670356,0.2029363
155,Left180_2,0.3568169,0.06646657,0.0806044,0.1885467,0.1793151,0.09487988,-0.3081465,-0.1077646,1.43548,0.08781283,0.4351195,0.08009225,-0.6008022,-0.1072422,0.1570627,-0.5036831,-0.2778031,-0.0877142,0.240355
156,Left180_2,0.373825,0.07324103,0.08199526,0.1769667,0.1776704,0.09814931,-0.3174603,-0.1129885,1.433659,0.09259753,0.3387228,0.06954335,-0.578998,-0.08223578,0.1634713,-0.4656866,-0.2611976,-0.09101629,0.2392348
157,Left180_2,0.3908236,0.07712184,0.08269844,0.1660612,0.1767966,0.1014374,-0.3256189,-0.1177846,1.431851,0.09726979,0.1940407,0.03515892,-0.5452775,-0.04368871,0.164406,-0.4079312,-0.2398018,-0.09040833,0.233613
158,Left180_2,0.4248176,0.08133858,0.08449313,0.1457409,0.1755394,0.1078073,-0.3388364,-0.1255821,1.428197,0.1067679,0.2108369,0.08973442,-1.016015,-0.0628598,0.3184915,-0.6608769,-0.3898747,-0.1827121,0.474906
159,Left180_2,0.4417695,0.08198173,0.08543542,0.1346432,0.1764479,0.1117265,-0.3439876,-0.1288393,1.426454,0.1116452,0.03215745,0.04711449,-0.554885,0.0454247,0.1959614,-0.2575591,-0.1628608,-0.08713603,0.2438653
160,Left180_2,0.4587559,0.08178881,0.08643368,0.1223394,0.1787299,0.1165521,-0.3482549,-0.1317654,1.424791,0.1166364,-0.009645894,0.04991293,-0.6151896,0.1141004,0.24128,-0.2133623,-0.1463078,-0.0831306,0.2495609
161,Left180_2,0.4757564,0.08147677,0.08694965,0.110984,0.1814707,0.1214456,-0.351908,-0.1341189,1.423602,0.1203507,-0.01560189,0.02579875,-0.5677726,0.1370393,0.2446759,-0.1826569,-0.1176737,-0.0594914,0.185715
162,Left180_2,0.4927542,0.08111878,0.08703487,0.1004778,0.1847734,0.1263758,-0.355045,-0.1360388,1.422848,0.1229382,-0.01789927,0.004260615,-0.5253084,0.1651339,0.2465103,-0.1568511,-0.09599403,-0.03765821,0.1293745
163,Left180_2,0.5098823,0.07944844,0.08698288,0.08936545,0.1893371,0.1310764,-0.3565897,-0.1376683,1.42228,0.1252294,-0.08351728,-0.002599508,-0.555617,0.2281845,0.2350308,-0.0772357,-0.08147582,-0.02843142,0.114559
164,Left180_2,0.5437835,0.07436995,0.08702935,0.06687855,0.2026247,0.1387171,-0.356171,-0.1411027,1.421285,0.1292669,-0.2539244,0.002323464,-1.124345,0.6643832,0.3820315,0.02093464,-0.171721,-0.04974604,0.2018765
165,Left180_2,0.5608314,0.07066613,0.08668758,0.05347548,0.2120796,0.1412681,-0.354467,-0.1434166,1.420706,0.1315198,-0.1851909,-0.01708828,-0.6701537,0.4727446,0.1275532,0.08520037,-0.1156926,-0.02894998,0.1126431
166,Left180_2,0.5778734,0.0671075,0.08527351,0.041993,0.2201719,0.1413573,-0.3514779,-0.1447734,1.420687,0.1331076,-0.1779318,-0.0707034,-0.574124,0.4046142,0.004460663,0.1494586,-0.06784126,-0.0009477139,0.07938892
167,Left180_2,0.5948222,0.06386031,0.08344694,0.03161555,0.2275383,0.140175,-0.3477598,-0.145645,1.420945,0.1343322,-0.1623593,-0.09132847,-0.5188722,0.3683224,-0.05911887,0.1859009,-0.04357994,0.01292229,0.06123036
168,Left180_2,0.6118472,0.06025,0.08142029,0.02193842,0.2361021,0.1387494,-0.3431658,-0.146133,1.421577,0.1348131,-0.1805156,-0.1013327,-0.4838566,0.4281893,-0.07127672,0.2296999,-0.02440214,0.03159046,0.02404824
169,Left180_2,0.6458014,0.05196549,0.07646459,0.001788363,0.2596554,0.1349101,-0.3297856,-0.1468135,1.423519,0.1345183,-0.4142257,-0.2477851,-1.007503,1.177661,-0.1919642,0.6690145,-0.03402308,0.09708405,-0.01474097
170,Left180_2,0.662751,0.04722511,0.07339489,-0.009660739,0.2760952,0.132567,-0.3199017,-0.1471922,1.42476,0.1338566,-0.2370188,-0.1534846,-0.5724551,0.8219898,-0.1171559,0.4941911,-0.01893416,0.06207824,-0.03308579
171,Left180_2,0.6797002,0.04297669,0.07104715,-0.01879639,0.2901113,0.1308319,-0.3111687,-0.1475937,1.42567,0.133355,-0.2124209,-0.1173873,-0.4567824,0.7008091,-0.0867568,0.4366517,-0.02007708,0.0454843,-0.02508163
172,Left180_2,0.6966503,0.03893566,0.06898081,-0.02726959,0.3034074,0.1295201,-0.3026104,-0.1480069,1.426444,0.1328974,-0.2020517,-0.1033172,-0.42366,0.6648034,-0.06558746,0.4279137,-0.02065971,0.03870726,-0.02287999
173,Left180_2,0.7135999,0.03394563,0.06693156,-0.03501559,0.3168329,0.1277301,-0.2926171,-0.1479582,1.427232,0.132259,-0.2495015,-0.1024622,-0.3873001,0.6712765,-0.08950308,0.4996657,0.00243783,0.03939867,-0.03192127
174,Left180_2,0.7305491,0.02882501,0.06496826,-0.0426292,0.3302138,0.1261311,-0.281955,-0.1478005,1.427982,0.1315603,-0.256031,-0.09816512,-0.3806807,0.6690443,-0.07994771,0.5331039,0.007884949,0.03750324,-0.0349313
175,Left180_2,0.7646003,0.01344362,0.06064478,-0.06244978,0.3602978,0.1210375,-0.2524272,-0.1449202,1.430223,0.1298843,-0.7690692,-0.2161741,-0.9910287,1.504201,-0.2546799,1.476391,0.1440138,0.1120567,-0.08379966
176,Left180_2,0.7815658,0.007069822,0.05895334,-0.0697804,0.3710945,0.1188972,-0.2395953,-0.1434522,1.431069,0.1291115,-0.3186901,-0.08457191,-0.3665313,0.5398348,-0.1070179,0.6415948,0.07339939,0.04227757,-0.0386402
177,Left180_2,0.7986074,0.000996345,0.05741398,-0.07676996,0.3811207,0.117004,-0.2267046,-0.1419921,1.431842,0.1283131,-0.3036738,-0.07696804,-0.3494777,0.5013064,-0.09465776,0.6445378,0.073006,0.03865957,-0.03991947
178,Left180_2,0.8155823,-0.004322981,0.05537377,-0.08282994,0.389765,0.1158917,-0.2146895,-0.1411129,1.432444,0.1275545,-0.2659663,-0.1020106,-0.3029995,0.4322186,-0.05561598,0.6007537,0.04395768,0.03008842,-0.03793091
179,Left180_2,0.8326021,-0.009408402,0.05338814,-0.08882257,0.3980458,0.1150473,-0.2024165,-0.1402901,1.432997,0.1267793,-0.2542711,-0.09928141,-0.2996314,0.4140407,-0.0422176,0.61365,0.0411436,0.02765656,-0.03875867
180,Left180_2,0.8496414,-0.01718774,0.0509647,-0.09543815,0.4070564,0.1138344,-0.1871626,-0.138779,1.433726,0.1254351,-0.3889667,-0.1211718,-0.330779,0.4505292,-0.06064475,0.7626951,0.0755541,0.03643036,-0.06721318
181,Left180_2,0.8835655,-0.02915862,0.04578738,-0.1061511,0.4225288,0.113576,-0.161351,-0.1381067,1.434967,0.1219302,-0.5985441,-0.2588661,-0.5356461,0.7736176,-0.01291968,1.290581,0.03361553,0.06204247,-0.1752436
182,Left180_2,0.9005736,-0.0335141,0.04290139,-0.1103877,0.4290347,0.114392,-0.151162,-0.1389535,1.435482,0.1199207,-0.2177743,-0.1442993,-0.2118323,0.3252938,0.04079863,0.5094491,-0.04234165,0.02577305,-0.1004748
183,Left180_2,0.9175994,-0.03880612,0.03918579,-0.1137158,0.4327184,0.115304,-0.1421696,-0.1392447,1.435782,0.1193644,-0.2646008,-0.18578,-0.1664024,0.1841858,0.04560053,0.4496172,-0.01455918,0.01497865,-0.02781712
184,Left180_2,0.9345569,-0.04417032,0.03558993,-0.1169832,0.4360729,0.1162281,-0.1329419,-0.139436,1.436067,0.1187524,-0.2682097,-0.1797929,-0.1633707,0.1677245,0.04620403,0.4613876,-0.009566545,0.01428723,-0.03059953
185,Left180_2,0.9515278,-0.05286366,0.03166844,-0.1193714,0.4378215,0.1159365,-0.1208671,-0.1382376,1.436784,0.1168811,-0.4346673,-0.1960747,-0.1194105,0.08743256,-0.01458153,0.6037384,0.0599198,0.03584623,-0.09356253
186,Left180_2,0.9855763,-0.06965789,0.02537906,-0.1221657,0.4392604,0.1144466,-0.09971991,-0.1349132,1.438701,0.1110017,-0.8397115,-0.3144691,-0.1397155,0.0719443,-0.07449277,1.05736,0.1662187,0.09583831,-0.2939701
187,Left180_2,1.002528,-0.07772944,0.02303066,-0.1230822,0.4392592,0.113343,-0.09089204,-0.1329462,1.439698,0.107794,-0.4035775,-0.11742,-0.04582591,-6.109476E-05,-0.05517974,0.4413936,0.09835139,0.04985332,-0.1603868
188,Left180_2,1.019476,-0.08638778,0.02151359,-0.12525,0.4386212,0.112032,-0.08457246,-0.1307026,1.440007,0.1078596,-0.4329171,-0.07585362,-0.1083881,-0.03189743,-0.06555282,0.3159788,0.1121789,0.0154376,0.003281608
189,Left180_2,1.036425,-0.09540659,0.01995678,-0.1268738,0.437766,0.1106287,-0.07833941,-0.1285701,1.440294,0.1077548,-0.4509404,-0.07784013,-0.08119196,-0.04276037,-0.07016249,0.311653,0.1066253,0.01435876,-0.005243719
190,Left180_2,1.053374,-0.1067049,0.01749933,-0.1259751,0.4361557,0.1088401,-0.07278281,-0.1268845,1.440641,0.1070586,-0.5649138,-0.1228727,0.04493669,-0.08051544,-0.08943044,0.2778296,0.08427873,0.01734495,-0.03480613
191,Left180_2,1.070323,-0.1172199,0.01554613,-0.1256794,0.4338693,0.1068781,-0.06755123,-0.1250135,1.440899,0.10677,-0.5257517,-0.09766021,0.01478195,-0.1143202,-0.09809993,0.2615791,0.09355322,0.01291037,-0.01443289
192,Left180_2,1.104312,-0.1361149,0.01325963,-0.1277236,0.4232745,0.1013905,-0.05922334,-0.1190174,1.441407,0.1085896,-0.9447519,-0.1143247,-0.10221,-0.5297378,-0.2743822,0.4163945,0.2998058,0.02537966,0.09097904
193,Left180_2,1.121248,-0.1464206,0.012879,-0.1273547,0.4154727,0.09798641,-0.05455384,-0.114942,1.441809,0.108364,-0.5152829,-0.01903167,0.01844913,-0.3900945,-0.1702033,0.2334749,0.2037689,0.02011061,-0.0112772
194,Left180_2,1.138198,-0.1557827,0.01332811,-0.1260521,0.4041465,0.0939804,-0.04943898,-0.1104794,1.442409,0.1069233,-0.4681028,0.02245549,0.06512925,-0.5663082,-0.2003003,0.2557432,0.2231315,0.02998114,-0.07203445
195,Left180_2,1.155275,-0.1646287,0.01333659,-0.1216494,0.3842248,0.08899999,-0.04347783,-0.1049284,1.443736,0.102491,-0.442303,0.0004242174,0.220136,-0.996086,-0.2490204,0.2980577,0.2775468,0.06638169,-0.221616
196,Left180_2,1.172243,-0.171569,0.01357681,-0.118017,0.3664598,0.08510414,-0.03851403,-0.1004847,1.444591,0.0992443,-0.3470153,0.01201099,0.1816195,-0.8882463,-0.1947928,0.2481896,0.2221871,0.04276037,-0.1623351
197,Left180_2,1.206192,-0.1788609,0.01465374,-0.1144468,0.3391746,0.07905309,-0.03245599,-0.0959855,1.444822,0.09779981,-0.3645964,0.05384637,0.1785062,-1.364262,-0.3025524,0.302902,0.2249591,0.01153946,-0.07222444
198,Left180_2,1.223206,-0.1831359,0.01469023,-0.1133229,0.3295679,0.07676921,-0.02770983,-0.09467965,1.444642,0.09734335,-0.2137475,0.001824601,0.05619526,-0.480336,-0.1141939,0.2373079,0.06529279,-0.008994341,-0.02282299
199,Left180_2,1.240263,-0.1872972,0.01477347,-0.1112801,0.3186085,0.07420102,-0.02178308,-0.09395215,1.444386,0.09633677,-0.2080634,0.004161755,0.1021411,-0.5479693,-0.1284096,0.2963378,0.03637485,-0.01282692,-0.05032904
200,Left180_2,1.257213,-0.1912253,0.01492051,-0.1079629,0.3058311,0.07133076,-0.01424071,-0.09410059,1.443998,0.09458011,-0.1964048,0.007352279,0.1658626,-0.6388709,-0.1435127,0.3771185,-0.007422268,-0.01936555,-0.08783266
201,Left180_2,1.274162,-0.1940465,0.01523389,-0.1056388,0.2940727,0.06901941,-0.008138321,-0.09431034,1.443568,0.09339264,-0.1410626,0.01566876,0.1162026,-0.5879164,-0.1155674,0.3051193,-0.01048706,-0.02153516,-0.05937368
202,Left180_2,1.291266,-0.1954849,0.01570617,-0.1044778,0.2835484,0.0671506,-0.003710983,-0.09458636,1.443124,0.09287351,-0.0719212,0.0236142,0.05804971,-0.5262181,-0.09344071,0.2213669,-0.01380108,-0.02217889,-0.02595671
203,Left180_2,1.325204,-0.193836,0.01578617,-0.09686431,0.2624924,0.06531168,0.004183429,-0.09753137,1.442591,0.08886059,0.08244887,0.00400003,0.3806759,-1.052801,-0.09194613,0.3947206,-0.1472507,-0.02666116,-0.200646
204,Left180_2,1.342238,-0.1926956,0.0171444,-0.09391142,0.2518947,0.06465967,0.007117209,-0.09883133,1.44218,0.08726128,0.05701855,0.06791158,0.1476444,-0.5298838,-0.03260039,0.146689,-0.06499812,-0.02055764,-0.07996522
205,Left180_2,1.359194,-0.1923976,0.01908865,-0.09252058,0.2413557,0.06403983,0.009246355,-0.09955107,1.441664,0.08651428,0.01489967,0.09721248,0.06954186,-0.5269476,-0.03099181,0.1064573,-0.03598668,-0.02577305,-0.03735013
206,Left180_2,1.376191,-0.1922887,0.02195763,-0.09154263,0.2302728,0.06328876,0.01023213,-0.1002023,1.441076,0.08605548,0.005446374,0.1434491,0.04889742,-0.5541474,-0.03755353,0.04928876,-0.03255941,-0.02940297,-0.02293997
